case_id,ticker,company_name,source_type,asset_type,source_url,source_domain,rights_status,blocked_reason,next_action,provenance_hash
mcd_2024_q4,MCD,McDonald's Corporation,youtube,video,https://www.youtube.com/results?search_query=MCD+2024+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:aae9d94280df0d4fc98b7b0bfe7d5c66fcbfd2d3fd5ff393c912b5b8306e126c
mcd_2024_q4,MCD,McDonald's Corporation,vendor,transcript,licensed-vendor://blocked/MCD/2024/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:8551ca81cba534da9d90c9a7834402eee790056aae17b8475d05c77e35066b15
yum_2024_q4,YUM,"Yum! Brands, Inc.",youtube,video,https://www.youtube.com/results?search_query=YUM+2024+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:02a1acedf9e6b05291dabceb879e99b94f8d67acdd3f93d35d3b1b51353ed561
yum_2024_q4,YUM,"Yum! Brands, Inc.",vendor,transcript,licensed-vendor://blocked/YUM/2024/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:1f5255486d5b0e582276bc5a0da9294ae1d3637a13fc2fee93ed7596c4f1780d
nke_2024_q4,NKE,"NIKE, Inc.",youtube,video,https://www.youtube.com/results?search_query=NKE+2024+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:dbc49132211325b29e78b0d4b93b9a8458cd458344ebf1661d01f935e9762615
nke_2024_q4,NKE,"NIKE, Inc.",vendor,transcript,licensed-vendor://blocked/NKE/2024/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:f3917ba556d7aa42e50044e54d7a66c1c78d6e34687f67837d82578ab7ae1a20
dis_2024_q4,DIS,The Walt Disney Company,youtube,video,https://www.youtube.com/results?search_query=DIS+2024+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:83d48928071424a8b47bc3ed20626fe5196d6da8120beac2dbad859fa7e713d8
dis_2024_q4,DIS,The Walt Disney Company,vendor,transcript,licensed-vendor://blocked/DIS/2024/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:c0f7a9afdc5da86f695392ee6363698c650cd63211b5bb45c5e6b5af63ea77bf
ko_2024_q4,KO,The Coca-Cola Company,youtube,video,https://www.youtube.com/results?search_query=KO+2024+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:78dfaaabb82d4ff2240f9a73ac65e379df0b15cc777febe515f01efcb96b0ee8
ko_2024_q4,KO,The Coca-Cola Company,vendor,transcript,licensed-vendor://blocked/KO/2024/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:153fcf6897cd95bdbfda4cfa2b72f2a4e23c529b614b9760cf0dfc91e2e06941
pg_2024_q4,PG,The Procter & Gamble Company,youtube,video,https://www.youtube.com/results?search_query=PG+2024+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:f5036ec271980a126080544140dd6a04d6dc346e168c9907bc57e0462142a2be
pg_2024_q4,PG,The Procter & Gamble Company,vendor,transcript,licensed-vendor://blocked/PG/2024/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:43159fa2a52370a20b9282cb432515a19078b7dab45f7f81291e7610f3c5b83f
cl_2024_q4,CL,Colgate-Palmolive Company,youtube,video,https://www.youtube.com/results?search_query=CL+2024+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:d5814eacb074104effd4478f95eabacfb7a23301176972167706c6ee6a2d8b0a
cl_2024_q4,CL,Colgate-Palmolive Company,vendor,transcript,licensed-vendor://blocked/CL/2024/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:e48faba6acb5af1a201097e14c18a4cdebe8574a51d748cb21b1c865c65c39ce
el_2024_q4,EL,The Estee Lauder Companies Inc.,youtube,video,https://www.youtube.com/results?search_query=EL+2024+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:ca671ce904b2790bed92fea53f89d2e574a8034580fef644223f8efc05a70dc4
el_2024_q4,EL,The Estee Lauder Companies Inc.,vendor,transcript,licensed-vendor://blocked/EL/2024/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:39a33a45d70fb21705e3c21f14e504b8fb0dbf78b7c68b21dc98cb39027406d9
gis_2024_q4,GIS,"General Mills, Inc.",youtube,video,https://www.youtube.com/results?search_query=GIS+2024+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:d1a7b524970bb6654122901046ebc40325afd6988ac48be1b0d8826d6661d47e
gis_2024_q4,GIS,"General Mills, Inc.",vendor,transcript,licensed-vendor://blocked/GIS/2024/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:dfe1db348e21d3e8b3619aa0c7d5a27e8def6e8f89e58a66691e33ffdaff8eae
hsy_2024_q4,HSY,The Hershey Company,youtube,video,https://www.youtube.com/results?search_query=HSY+2024+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:8aad77472ec5a1cfb119c7671c1a97017885fb668e1d121d8b22607de2ec66e6
hsy_2024_q4,HSY,The Hershey Company,vendor,transcript,licensed-vendor://blocked/HSY/2024/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:4b65e46aac1fd59902c7ce58a7efc3a3f34f4e1ecbc4aa3387bf6eae56e5fcce
t_2024_q4,T,AT&T Inc.,youtube,video,https://www.youtube.com/results?search_query=T+2024+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:0bf120ee1180e87486e2867b9f4d1f656ca38af1a02a02486bec47d4841b71cf
t_2024_q4,T,AT&T Inc.,vendor,transcript,licensed-vendor://blocked/T/2024/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:dededce881704f9e08069d7ef7a43aeccd472a41c6b57de306b4130117ffa2ca
vz_2024_q4,VZ,Verizon Communications Inc.,youtube,video,https://www.youtube.com/results?search_query=VZ+2024+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:de664ce7a36a17c6c36513e6a58cf2ddf78f2bd26b6fc32eec9823e71d83801c
vz_2024_q4,VZ,Verizon Communications Inc.,vendor,transcript,licensed-vendor://blocked/VZ/2024/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:17dff64fc06b4ccb72442516040151283cea11d5bae4fd89d3fe99c767ea8837
ibm_2024_q4,IBM,International Business Machines Corporation,youtube,video,https://www.youtube.com/results?search_query=IBM+2024+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:7f2c52a050f203bdc4642045bd5213130dc43d6be00bc9e37499c97e5da500a4
ibm_2024_q4,IBM,International Business Machines Corporation,vendor,transcript,licensed-vendor://blocked/IBM/2024/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:9fc0313afd9afaba0bb426f7d4f6b0ee628d29df7a5ae993feb25ca8ce11d205
orcl_2024_q4,ORCL,Oracle Corporation,youtube,video,https://www.youtube.com/results?search_query=ORCL+2024+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:0f4a11dadc60854a4600e7017a6b592e0cfd81686d5d134173f8247d95c12cc2
orcl_2024_q4,ORCL,Oracle Corporation,vendor,transcript,licensed-vendor://blocked/ORCL/2024/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:d1f5d41afeecc4fa076bbac6347f3f956034a251aaf6de8351efe00cc038ca08
crm_2024_q4,CRM,"Salesforce, Inc.",youtube,video,https://www.youtube.com/results?search_query=CRM+2024+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:c5dc31be0679952d9d1e89b543ed691c9064778088db2d509635d5e5d54097ef
crm_2024_q4,CRM,"Salesforce, Inc.",vendor,transcript,licensed-vendor://blocked/CRM/2024/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:7e80f9311ddb34648247c91844bc8b60c86ecf0c9c930609774a917be710481d
now_2024_q4,NOW,"ServiceNow, Inc.",youtube,video,https://www.youtube.com/results?search_query=NOW+2024+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:d77c3d15eaafbda11ad0a6b610ca0a909f530ce46d303ed6b5863fe7196f520c
now_2024_q4,NOW,"ServiceNow, Inc.",vendor,transcript,licensed-vendor://blocked/NOW/2024/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:6e91991ffaae2222564130d9979c5511055fea4725363d7eea7b36543c7251d2
acn_2024_q4,ACN,Accenture plc,youtube,video,https://www.youtube.com/results?search_query=ACN+2024+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:bce3f5738f9586c37f3f290dc1b35f032cb8d8820d54a4f9986e26efd428ace6
acn_2024_q4,ACN,Accenture plc,vendor,transcript,licensed-vendor://blocked/ACN/2024/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:9ab093d4cdf73c862b0d18289e62b3c5a91416f931278449487e76d418d10124
dell_2024_q4,DELL,Dell Technologies Inc.,youtube,video,https://www.youtube.com/results?search_query=DELL+2024+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:384edb30ca4e15c906f1cc768763d648319991ae019ffc2e759c39e65ec2eb20
dell_2024_q4,DELL,Dell Technologies Inc.,vendor,transcript,licensed-vendor://blocked/DELL/2024/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:8ef1bd0a992a5bb2f3181c69b76390dfa7f24318ca483374d56989fa5b727970
hpq_2024_q4,HPQ,HP Inc.,youtube,video,https://www.youtube.com/results?search_query=HPQ+2024+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:a310631078792971b50013ffb91a77a76af7b9a25b609485a8175bcfd8608fec
hpq_2024_q4,HPQ,HP Inc.,vendor,transcript,licensed-vendor://blocked/HPQ/2024/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:854c91961291bca10b0ac0995313f3ddbc6656b18a33a10d55eae211c64cba87
net_2024_q4,NET,"Cloudflare, Inc.",youtube,video,https://www.youtube.com/results?search_query=NET+2024+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:07201e13f77cae21166e981030daab3194657216ccbaa2ec58cf9d0d01e6149a
net_2024_q4,NET,"Cloudflare, Inc.",vendor,transcript,licensed-vendor://blocked/NET/2024/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:df1292547a274d243278009eecfdc8994699ca98557876b6c1a793bb78db0b2f
snow_2024_q4,SNOW,Snowflake Inc.,youtube,video,https://www.youtube.com/results?search_query=SNOW+2024+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:03b95059e4841d02b2d5d0f6cedec97d6aa3214593bd0b8b6abb6ca670a534a1
snow_2024_q4,SNOW,Snowflake Inc.,vendor,transcript,licensed-vendor://blocked/SNOW/2024/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:2b773ed095bd7363cd1075d24758b0e946d61fdea47c44415863ffb049ee7371
jpm_2023_q4,JPM,JPMorgan Chase & Co.,youtube,video,https://www.youtube.com/results?search_query=JPM+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:fbcf5bf6cbd9be06b9fa6ecc811b6c6d837cdbaad16bcf5ad09f09c568693ac4
jpm_2023_q4,JPM,JPMorgan Chase & Co.,vendor,transcript,licensed-vendor://blocked/JPM/2023/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:ac413638f4a6ddeefa76e50d39282fcdf8a1b69a97a2e470bb6e5b61ee902a78
bac_2023_q4,BAC,Bank of America Corporation,youtube,video,https://www.youtube.com/results?search_query=BAC+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:14bead4a064bddd2ad386f73a8cb851872523c4801a65de8dd860564c1e0b604
bac_2023_q4,BAC,Bank of America Corporation,vendor,transcript,licensed-vendor://blocked/BAC/2023/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:652cb50dd41e2f0264dbe4a59401d7680e1d241f58504a051786b75793180a29
c_2023_q4,C,Citigroup Inc.,youtube,video,https://www.youtube.com/results?search_query=C+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:f26ee533ad02405d7221ed796789e5247d13baa1a56b98641c566116705a1c12
c_2023_q4,C,Citigroup Inc.,vendor,transcript,licensed-vendor://blocked/C/2023/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:f9e7e01d5b9c9c8a5af64c5e9d5c9fcdf15238ad857e04e29af1371072eae59e
wfc_2023_q4,WFC,Wells Fargo & Company,youtube,video,https://www.youtube.com/results?search_query=WFC+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:4b0c43385eb02787face0d78039979f1d1ca3137737b6b170ca3a5d65e0133de
wfc_2023_q4,WFC,Wells Fargo & Company,vendor,transcript,licensed-vendor://blocked/WFC/2023/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:21da85284f99336f65ab3f92f05c017cbe5e823564ad27b2b2bcb215c4203dfa
gs_2023_q4,GS,"The Goldman Sachs Group, Inc.",youtube,video,https://www.youtube.com/results?search_query=GS+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:94a68218c1bcd87bc2136aaffb9a925e2588815c79d903de1064cc1f6654a3d4
gs_2023_q4,GS,"The Goldman Sachs Group, Inc.",vendor,transcript,licensed-vendor://blocked/GS/2023/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:0a755d6a1e93defba2d9b7a3c83f1eb3a51402943bc76db96f7172b771aa0310
ms_2023_q4,MS,Morgan Stanley,youtube,video,https://www.youtube.com/results?search_query=MS+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:3b33b9209f01e97ded4e3dc92c07f83bbd683677d1154dd8ac42e3954470a20b
ms_2023_q4,MS,Morgan Stanley,vendor,transcript,licensed-vendor://blocked/MS/2023/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:ada220f08e28ef4e48a145baea3c4207c7bbe44ab4143548ea59770a7939cf3a
